"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"7257","RT @ShadowhuntersTV: ""I hope you get a big kiss..."" - Alec. <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+009C> // @MatthewDaddario #ValentinesDay #Shadowhunters https://t.co/5jtvxcIZC0",FALSE,0,NA,2017-02-16 00:52:46,FALSE,NA,"832029922113708032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","silver_mercurie",1514,TRUE,FALSE,NA,NA
"7258","RT @HRC: This #ValentinesDay, be proud to be yourself. Here’s some inspiration from @EllenPage, who came out 3 years ago today. https://t.c…",FALSE,0,NA,2017-02-16 00:52:46,FALSE,NA,"832029920846950400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","levylieu",770,TRUE,FALSE,NA,NA
"7259","RT @noellemontcalm: Spread the love this #ValentinesDay <U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00A8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6> https://t.co/FTEjGzYloH",FALSE,0,NA,2017-02-16 00:52:42,FALSE,NA,"832029903964893184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JaymiMD",8,TRUE,FALSE,NA,NA
"7260","RT @filmfare: Lovey-dovey max!

This is how @Varun_dvn and his alleged girlfriend spent #ValentinesDay.

https://t.co/pMnEweGZGh",FALSE,0,NA,2017-02-16 00:52:41,FALSE,NA,"832029900613754880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ultrasvarun_dvn",5,TRUE,FALSE,NA,NA
"7261","Win the HTC 10 or HTC One A9 for Valentine's Day! #Giveaway #contest  @htc @htcusa @chip_chick #valentinesday https://t.co/aP2BiWM8vF",FALSE,0,NA,2017-02-16 00:52:36,FALSE,NA,"832029881139609600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nicolem77970731",0,FALSE,FALSE,NA,NA
"7262","RT @GreenBayVisit: In love with this city. #LoveGB #ValentinesDay https://t.co/ysN4qpvZVv",FALSE,0,NA,2017-02-16 00:52:36,FALSE,NA,"832029880623722497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FranFolsom",3,TRUE,FALSE,NA,NA
"7263","RT @iruiru_kaishain: <U+3053><U+306E><U+683C><U+597D><U+3092><U+3059><U+308B><U+3068><U+30C1><U+30E7><U+30B3><U+304C><U+305F><U+304F><U+3055><U+3093><U+3082><U+3089><U+3048><U+308B><U+3063><U+3066><U+805E><U+3044><U+305F><U+3063><U+3059>!! 
#<U+8C9D><U+793E><U+54E1> #<U+30A2><U+30B5><U+30EA> #<U+30CF><U+30A4><U+8C9D> #<U+30AB><U+30E2><U+8C9D> #<U+30D0><U+30EC><U+30F3><U+30BF><U+30A4><U+30F3> #Valentine  #ValentinesDay https://t.co/YvqyIlvIb0",FALSE,0,NA,2017-02-16 00:52:36,FALSE,NA,"832029878975287298",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ajjswekmku",11593,TRUE,FALSE,NA,NA
"7264","RT @twistmag: .@LaurenJauregui shared an inspiring #ValentinesDay message that you should keep with you all the time &gt;&gt; https://t.co/tuppzA…",FALSE,0,NA,2017-02-16 00:52:35,FALSE,NA,"832029877301833728",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","CeannyC",379,TRUE,FALSE,NA,NA
"7265","From destruction with Love <U+2764><U+FE0F> #ValentinesDay #PalmOilKills https://t.co/2G0gwGONEf",FALSE,0,NA,2017-02-16 00:52:35,FALSE,NA,"832029876819525632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RAINSONGCR",1,FALSE,FALSE,NA,NA
"7266","RT @twistmag: .@LaurenJauregui shared an inspiring #ValentinesDay message that you should keep with you all the time &gt;&gt; https://t.co/tuppzA…",FALSE,0,NA,2017-02-16 00:52:35,FALSE,NA,"832029876085485569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JaguarLegendBr",379,TRUE,FALSE,NA,NA
"7267","RT @Mensweardog: RT if you slayed at #ValentinesDay this year and now your girl loves you more than ever <U+2728> https://t.co/x1eICmHZBE",FALSE,0,NA,2017-02-16 00:52:33,FALSE,NA,"832029866878976001",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Bite_that_Apple",9,TRUE,FALSE,NA,NA
"7268","RT @FiftyShades: “We are made for each other. We are meant to be.” #FiftyShadesDarker #ValentinesDay https://t.co/wlGYZWu5WY",FALSE,0,NA,2017-02-16 00:52:32,FALSE,NA,"832029864890757120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarenahmaree",1933,TRUE,FALSE,NA,NA
"7269","Anyone have any crazy #ValentinesDay stories? They might not compare to this guy… https://t.co/BwhOO5YZiE",FALSE,0,NA,2017-02-16 00:52:28,FALSE,NA,"832029847853596672",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","891thePoint",0,FALSE,FALSE,NA,NA
"7270","@mantruckbusuk #LoveYourCab #ValentinesDay #Competition https://t.co/2NjhQyiWlj",FALSE,0,"mantruckbusuk",2017-02-16 00:52:28,FALSE,"831971356589780992","832029845941002240","80581291","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DainesP",0,FALSE,FALSE,NA,NA
"7271","RT @twistmag: .@LaurenJauregui shared an inspiring #ValentinesDay message that you should keep with you all the time &gt;&gt; https://t.co/tuppzA…",FALSE,0,NA,2017-02-16 00:52:26,FALSE,NA,"832029838026350592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Belen_Arg22",379,TRUE,FALSE,NA,NA
"7272","RT @ckrusch: My #ValentinesDay outfit! Last minute plans, arriving in style with @Dove Advanced Care Antiperspirant:#DovePartner https://t.…",FALSE,0,NA,2017-02-16 00:52:26,FALSE,NA,"832029837602664448",NA,"<a href=""http://happilyblended.com"" rel=""nofollow"">HappilyBlendedApp</a>","embellishmints_",149,TRUE,FALSE,NA,NA
"7273","RT @HollywoodRecs: We’re #CONFIDENT that you’re our queen @ddlovato! <U+2665><U+FE0F><U+FE0F> Happy #ValentinesDay! https://t.co/X6jwpxjQhM",FALSE,0,NA,2017-02-16 00:52:20,FALSE,NA,"832029813846196224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deborabeckygst1",122,TRUE,FALSE,NA,NA
"7274","RT @MarilynMonroe: Happy #ValentinesDay! <ed><U+00A0><U+00BD><ed><U+00B2><U+008B> https://t.co/6JhBJSUg7F",FALSE,0,NA,2017-02-16 00:52:18,FALSE,NA,"832029805793132544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarianoDaniella",423,TRUE,FALSE,NA,NA
"7275","Play Bring on the Points #instantwingame for a chance at up to $250 in pts! #valentinesday https://t.co/tjZYYnFnyt via @SYWSweeps",FALSE,0,NA,2017-02-16 00:52:18,FALSE,NA,"832029805218500608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ScufflesLady",0,FALSE,FALSE,NA,NA
"7276","RT @ModernShakti: @ModernShakti 
#<U+0907><U+0936><U+094D><U+0915><U+093C> <U+0915><U+0930> <U+0932><U+0940><U+091C><U+093F><U+092F><U+0947> #<U+092C><U+0947><U+0907><U+0902><U+0924><U+0939><U+093E>
<U+0915><U+093F><U+0924><U+093E><U+092C><U+094B> <U+0938><U+0947>,
<U+090F><U+0915> <U+092F><U+0939><U+0940> <U+0939><U+0948><U+0902> <U+091C><U+094B> 
<U+0905><U+092A><U+0928><U+0940> <U+092C><U+093E><U+0924><U+094B> <U+0938><U+0947> #<U+092A><U+0932><U+091F><U+093E> <U+0928><U+0939><U+0940> <U+0915><U+0930><U+0924><U+0940>...!
#ValentinesDay 

#<U+0936><U+0915><U+094D><U+0924><U+093F>",FALSE,0,NA,2017-02-16 00:52:17,FALSE,NA,"832029800659251200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pushpasbg",45,TRUE,FALSE,NA,NA
"7277","My favourite @cartoonnetwork couple is Fin  and Firelady.#ValentinesDay",FALSE,0,"cartoonnetwork",2017-02-16 00:52:16,FALSE,"831246357704896512","832029794850070528","21308602","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdzlanAhmad",0,FALSE,FALSE,NA,NA
"7278","RT @m_magazine: Dove Cameron and Thomas Doherty may have spent #ValentinesDay apart, but they still had plenty of love. <ed><U+00A0><U+00BD><ed><U+00B2><U+0097> Proof &gt;&gt; https://…",FALSE,0,NA,2017-02-16 00:52:15,FALSE,NA,"832029790991482880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dovelierspy",12,TRUE,FALSE,NA,NA
"7279","RT @DisneyMoana: Hey, it's okay, it's okay. You're welcome!  Happy #ValentinesDay! #Moana https://t.co/7pmENQEMHf",FALSE,0,NA,2017-02-16 00:52:14,FALSE,NA,"832029789145923585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","melsiilvaa",336,TRUE,FALSE,NA,NA
"7280","RT @MileyCyrusBR: Miley e Liam com uma fã ontem, enquanto comemoravam o #ValentinesDay https://t.co/WZ8nOq1NPP",FALSE,0,NA,2017-02-16 00:52:14,FALSE,NA,"832029788936224769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adonadomar",16,TRUE,FALSE,NA,NA
"7281","RT @FYI: The best #ValentinesDay gift we got was this sneak peak at #MAFSSecondChances with @David_MAFS &amp; @Vanessa_MAFS. <ed><U+00A0><U+00BD><ed><U+00B2><U+0095> https://t.co/aB4…",FALSE,0,NA,2017-02-16 00:52:14,FALSE,NA,"832029786629349376",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Bluejay271",16,TRUE,FALSE,NA,NA
"7282","RT @WWE: Congratulations to @ReneeYoungWWE and @TheDeanAmbrose on being voted YOUR favorite @WWE couple in our #ValentinesDay tournament! h…",FALSE,0,NA,2017-02-16 00:52:11,FALSE,NA,"832029773777866753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rebeltbaby",681,TRUE,FALSE,NA,NA
"7283","RT @morewless: Raspberry Heart Cookies #ad https://t.co/ZRsPQDp5a9

#recipe #cookies #heart #raspberry #Walmart #dessert #ValentinesDay htt…",FALSE,0,NA,2017-02-16 00:52:10,FALSE,NA,"832029772330983426",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Blog_humilde_op",191,TRUE,FALSE,NA,NA
"7284","RT @DisneyMoana: XOXO - <ed><U+00A0><U+00BD><ed><U+00B0><U+00B7>  Happy #ValentinesDay! #Moana https://t.co/s2Q9c5EzEf",FALSE,0,NA,2017-02-16 00:52:10,FALSE,NA,"832029772033191937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","melsiilvaa",236,TRUE,FALSE,NA,NA
"7285","RT @sahouraxo: How the Obamas celebrated #ValentinesDay for the last 8 years. https://t.co/jRAeeeWf1Y",FALSE,0,NA,2017-02-16 00:52:10,FALSE,NA,"832029769793433600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HotNostrilsrFun",249,TRUE,FALSE,NA,NA
"7286","RT @ISS_Research: A little #love note for #ValentinesDay from @Space_Station, via Earth observation of Lago Strobel in Argentina. https://t…",FALSE,0,NA,2017-02-16 00:52:08,FALSE,NA,"832029760989622272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GianellaDel",785,TRUE,FALSE,NA,NA
"7287","RT @HollywoodRecs: <U+26A1><U+FE0F> “Happy #ValentinesDay! <U+2764> Love, Hollywood Records”

https://t.co/ZrGWhD12YK",FALSE,0,NA,2017-02-16 00:52:07,FALSE,NA,"832029758070341632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deborabeckygst1",17,TRUE,FALSE,NA,NA
"7288","RT @MonsantoCo: Aww, shucks... These #ValentinesDay cards are making us blush. https://t.co/lD5hzii9Bw",FALSE,0,NA,2017-02-16 00:52:06,FALSE,NA,"832029755465691136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","y0ungARMANii",63,TRUE,FALSE,NA,NA
"7289","There's still time! Enter to win a box stuffed with #romance goodies:

via @AriaGlazki #bookworm #ValentinesDay https://t.co/KWfCgvIeCy",FALSE,1,NA,2017-02-16 00:52:06,FALSE,NA,"832029752689098754",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ConnieBolickLee",0,FALSE,FALSE,NA,NA
"7290","RT @ShumDarioNews: #IG | ""Part 1. Recap of a #ValentinesDay on the #Shadowhunters set. @matthewdaddario (...)"" (via @JadeHassoune) https://…",FALSE,0,NA,2017-02-16 00:52:05,FALSE,NA,"832029750352818177",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Hikariringo",36,TRUE,FALSE,NA,NA
"7291","Killing me softly with Palm Oil<U+2764> #ValentinesDay #PalmOilKills https://t.co/U93XrlvZis https://t.co/PwU0VchElV",FALSE,0,NA,2017-02-16 00:52:04,FALSE,NA,"832029746884132864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RAINSONGCR",1,FALSE,FALSE,NA,NA
"7292","RT @CATORISREVENGE: Let me steal your heart, how bow dah. <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>#valentinesday https://t.co/HlOl9BdJ95",FALSE,0,NA,2017-02-16 00:52:04,FALSE,NA,"832029746166956032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vantasticly",1,TRUE,FALSE,NA,NA
"7293","RT @trust_21: #ValentinesDay 
<U+0627><U+062D><U+0628> <U+0627><U+0642><U+0648><U+0644> <U+0644><U+0643><U+0644> <U+0627><U+0644><U+0627><U+0635><U+0646><U+0627><U+0641> <U+0627><U+0644><U+064A> <U+062A><U+0634><U+062A><U+0645> <U+0648><U+062A><U+0633><U+0628> <U+0627><U+0644><U+062D><U+0628>
<U+062F><U+0627> <U+0627><U+0644><U+0639><U+064A><U+0628> <U+0641><U+064A><U+0643><U+0645> <U+064A><U+0627><U+0641><U+0640> <U+062D><U+0628><U+0627><U+064A><U+0628><U+0643><U+0645> ! <U+0627><U+0645><U+0627> <U+0627><U+0644><U+062D><U+0628> <U+064A><U+0627><U+0631><U+0648><U+062D><U+064A> <U+0639><U+0644><U+064A><U+0647><ed><U+00A0><U+00BD><ed><U+00B5><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+0093>
<U+0644><U+0630><U+064A><U+0630> <U+060C> <U+0628><U+0631><U+0626> <U+060C> <U+064A><U+062F><U+0627><U+0648>…",FALSE,0,NA,2017-02-16 00:52:02,FALSE,NA,"832029738097061888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ahmedwww999",3,TRUE,FALSE,NA,NA
"7294","RT @popwrecked: Happy Day After #ValentinesDay From #PopwreckedApproved @AbiRatchford https://t.co/BZSR4U43St",FALSE,0,NA,2017-02-16 00:52:01,FALSE,NA,"832029735169388545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LeticiaAlcober",2005,TRUE,FALSE,NA,NA
"7295","RT @cdnwomenfdn: All you need is #HealthyLove - make a committment to your loved ones this #ValentinesDay! https://t.co/jBR0aKEzdJ https://…",FALSE,0,NA,2017-02-16 00:52:01,FALSE,NA,"832029734112526336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","courtneycadaver",11,TRUE,FALSE,NA,NA
"7296","RT @HRC: This #ValentinesDay, be proud to be yourself. Here’s some inspiration from @EllenPage, who came out 3 years ago today. https://t.c…",FALSE,0,NA,2017-02-16 00:51:59,FALSE,NA,"832029726617305088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brooklynbaabyyy",770,TRUE,FALSE,NA,NA
"7297","RT @DisneyMoana: Together, we can conquer anything! Happy #ValentinesDay! #Moana https://t.co/saFfe2BgLP",FALSE,0,NA,2017-02-16 00:51:57,FALSE,NA,"832029714743164929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","melsiilvaa",287,TRUE,FALSE,NA,NA
"7298","RT @THR: Box Office: '@FiftyShades Darker' is a #ValentinesDay dominatrix with $11M https://t.co/7ZYdpnT8BH #FiftyShadesDarker https://t.co…",FALSE,0,NA,2017-02-16 00:51:55,FALSE,NA,"832029707789021186",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alefagundez62",76,TRUE,FALSE,NA,NA
"7299","RT @HeffronDrive: I bet they'll be super cool <ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BD><ed><U+00B8><U+0089>...

Just give us a big hug silly!! Happy #ValentinesDay!

#HDSlowMotion
https://t.co/UV7R2…",FALSE,0,NA,2017-02-16 00:51:54,FALSE,NA,"832029704521670658",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HeffronDriveYuc",410,TRUE,FALSE,NA,NA
"7300","RT @bioware: They went searching for a new home. Instead, they found...
#ValentinesDay https://t.co/ilpDwOyU59",FALSE,0,NA,2017-02-16 00:51:52,FALSE,NA,"832029697307508737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BoxerBoy42",2161,TRUE,FALSE,NA,NA
"7301","RT @NNSANews: #ValentinesDay cards for #nuclear physicists: You must be made of Uranium because all I see is U! #NNSA https://t.co/B7uXSJAJ…",FALSE,0,NA,2017-02-16 00:51:52,FALSE,NA,"832029696644808705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wirkzone",16,TRUE,FALSE,NA,NA
"7302","RT @bwpublishing: RT + Follow by 5pm Weds 15th for your chance to WIN our fab #ValentinesDay book bundle! #LucyLovecake #ChasingCharlie #Ti…",FALSE,0,NA,2017-02-16 00:51:50,FALSE,NA,"832029686557450240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eleanorar57",445,TRUE,FALSE,NA,NA
"7303","RT @Love_Brownies: #Competition time! RT &amp; Follow to #win a box of 4 brownies of your choice for this Valentine's Weekend! #ValentinesDay h…",FALSE,0,NA,2017-02-16 00:51:49,FALSE,NA,"832029683189424128",NA,"<a href=""https://twitter.com/busy_mom32"" rel=""nofollow"">winrt 16</a>","busy_mom32",347,TRUE,FALSE,NA,NA
"7304","RT @HollywoodRecs: It’s like the stars have aligned when #TiniTuesday falls on #ValentinesDay! 

Be our #Valentine, @TiniStoessel? <ed><U+00A0><U+00BD><ed><U+00B2><U+0093> https:…",FALSE,0,NA,2017-02-16 00:51:49,FALSE,NA,"832029682975506433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deborabeckygst1",534,TRUE,FALSE,NA,NA
"7305","RT @inoriminase: <U+3053><U+3001><U+3001><U+3053><U+308C><U+306F><U+3001><U+3001>( <U+FF9F><U+0434><U+FF9F>)!!!!!

<ed><U+00A0><U+00BC><ed><U+00BD><U+00AB> https://t.co/08MLOwVVbE

by <U+3044><U+306E><U+308A><U+307E><U+3061><U+5F79><U+5834>  #ValentinesDay",FALSE,0,NA,2017-02-16 00:51:48,FALSE,NA,"832029681054470145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ponyoponyoks",937,TRUE,FALSE,NA,NA
"7306","RT @merchantsyyc: Post #valentinesday u may or may not NEED 2 have a glass of #wine, though.... bottles are 1/2 off.  #winenot? 

 #yyc #ca…",FALSE,0,NA,2017-02-16 00:51:46,FALSE,NA,"832029669264220160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YYCMardaLoop",1,TRUE,FALSE,NA,NA
"7307","RT @mishacollins: As #ValentinesDay draws to a close, I just want to say: immigrants, you are  <U+2764>ed. And we will stand by you.",FALSE,0,NA,2017-02-16 00:51:38,FALSE,NA,"832029638037733376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaylamarrero",4550,TRUE,FALSE,NA,NA
"7308","RT @JadeHassoune: Recap of a #valentinesday on the @ShadowhuntersTV set! #Shadowhunters  #theMortalInstruments #Meliorn #ShadowhuntersSeaso…",FALSE,0,NA,2017-02-16 00:51:38,FALSE,NA,"832029636255051778",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xxc_chat",253,TRUE,FALSE,NA,NA
"7309","Sponsored: Don't miss the #Lugz #ValentinesDay #giveaway &amp; enter to #win a pair of #memboos of choice @born2impress https://t.co/6wMVt7bsmx",FALSE,0,NA,2017-02-16 00:51:36,FALSE,NA,"832029628059500544",NA,"<a href=""http://giveawaytools.com"" rel=""nofollow"">Giveaway Tools Confirmation</a>","TamraPhe",0,FALSE,FALSE,NA,NA
"7310","RT @RuPaulLEGO: @RuPaul I've celebrated #Valentinesday by adding your BFF @michellevisage to the @RuPaulLEGO project &gt; https://t.co/LRlifis…",FALSE,0,NA,2017-02-16 00:51:35,FALSE,NA,"832029625349992453",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lana_lou",26,TRUE,FALSE,NA,NA
"7311","Enter to win #PayPay Cash! #giveaway #valentinesday  https://t.co/dK05UFRmul",FALSE,0,NA,2017-02-16 00:51:35,FALSE,NA,"832029622464368641",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","unevenfist",0,FALSE,FALSE,NA,NA
"7312","RT @ThePowerRangers: If you're sad about being alone on #ValentinesDay, just remember, nobody loves you on any other day of the year either…",FALSE,0,NA,2017-02-16 00:51:34,FALSE,NA,"832029621621239812",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CaveSmurf",319,TRUE,FALSE,NA,NA
"7313","RT @MarkWunderbar: Happy #ValentinesDay <ed><U+00A0><U+00BD><ed><U+00B2><U+009D> #kidlitart https://t.co/CMdApAtFyF",FALSE,0,NA,2017-02-16 00:51:32,FALSE,NA,"832029612708343808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julianamotzko",8,TRUE,FALSE,NA,NA
"7314","RT @Love_Brownies: #Competition time! RT &amp; Follow to #win a box of 4 brownies of your choice for this Valentine's Weekend! #ValentinesDay h…",FALSE,0,NA,2017-02-16 00:51:32,FALSE,NA,"832029612276326401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eleanorar57",347,TRUE,FALSE,NA,NA
"7315","<ed><U+00A0><U+00BD><ed><U+00B2><U+008B>Littles Need Love Too<ed><U+00A0><U+00BD><ed><U+00B2><U+008B> #kids #tiedye #valentinesday https://t.co/1p3NGa9kHu",FALSE,0,NA,2017-02-16 00:51:30,FALSE,NA,"832029601606021124",NA,"<a href=""http://pinterest.com"" rel=""nofollow"">Pinterest</a>","pangaeaoutpost",0,FALSE,FALSE,NA,NA
"7316","RT @LoudLuna35: Happy #ValentinesDay #TheLoudHouse #TLH #valentines #LoriLoud #BobbySantiago “Love Bobby &amp; Lori” (Valentine's Day) <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> <ed><U+00A0><U+00BD><ed><U+00B8><U+0098> <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9> <ed><U+00A0><U+00BD><ed><U+00B2><U+0091>…",FALSE,0,NA,2017-02-16 00:51:29,FALSE,NA,"832029598871326720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AjaLuvDolls",5,TRUE,FALSE,NA,NA
"7317","RT @twistmag: .@LaurenJauregui shared an inspiring #ValentinesDay message that you should keep with you all the time &gt;&gt; https://t.co/tuppzA…",FALSE,0,NA,2017-02-16 00:51:28,FALSE,NA,"832029593871659008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FoursomeHarmony",379,TRUE,FALSE,NA,NA
"7318","Read COEmergency Watch <U+25B8> today's top stories via @CoSSRC @READYColorado @acwanews #orovilledam #valentinesday https://t.co/tB851oohFx",FALSE,0,NA,2017-02-16 00:51:26,FALSE,NA,"832029588725387267",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RF_Jenkins",0,FALSE,FALSE,NA,NA
"7319","RT @norm: How florists are ending their night. #ValentinesDay https://t.co/f0SzpQCftA",FALSE,0,NA,2017-02-16 00:51:25,FALSE,NA,"832029580735213569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annecebannece",942,TRUE,FALSE,NA,NA
"7320","Play $999 is Oh So Fine #instantwingame for a chance to #win! #valentinesday #deals #wow https://t.co/nAQSYTYGrt via @SYWSweeps",FALSE,0,NA,2017-02-16 00:51:24,FALSE,NA,"832029578885488644",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","nathaliedias2",0,FALSE,FALSE,NA,NA
"7321","RT @VikingTradition: #Valentines #ValentinesDay #valentinesday2017 https://t.co/67ClSHsX1h",FALSE,0,NA,2017-02-16 00:51:24,FALSE,NA,"832029576859701248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ryan19112",1,TRUE,FALSE,NA,NA
"7322","RT @KattarSalmaniac: <U+0905><U+0917><U+0930> <U+0915><U+094B><U+0908> <U+0932><U+0921><U+0915><U+0940> <U+0967><U+096A> <U+092B><U+0930><U+0935><U+0930><U+0940> <U+0915><U+094B> <U+0906><U+092A><U+0915><U+093E> <U+092A><U+094D><U+0930><U+092A><U+094B><U+0938> <U+0930><U+0940><U+091C><U+0947><U+0915><U+094D><U+091F>  <U+0915><U+0930><U+0947> <U+0924><U+094B> <U+0909><U+0938><U+0947> <U+0908><U+0938> <U+092A><U+094D><U+0930><U+0915><U+093E><U+0930> <U+0935><U+093F><U+0928><U+092E><U+094D><U+0930><U+0924><U+093E> <U+0938><U+0947> <U+091C><U+0935><U+093E><U+092C> <U+0926><U+093F><U+091C><U+093F><U+092F><U+0947>.. #ValentinesDay <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://…",FALSE,0,NA,2017-02-16 00:51:22,FALSE,NA,"832029568546529281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeingSarojSwain",22,TRUE,FALSE,NA,NA
